DEPTH,GR,RHOB,VP,VS
1233.59584,10.4305,2.09,4.398465014,2.580317378
1233.759882,12.0695,2.1036,4.417557622,2.569151221
1233.923924,13.4106,2.1036,4.440184108,2.55808129
1234.087966,13.096,2.1036,4.427413801,2.546631772
1234.252008,12.7152,2.1036,4.412064714,2.614906083
1234.41605,12.3344,2.1036,4.396815342,2.605949998
1234.580092,11.9536,2.1109,4.381671019,2.597763352
1234.744134,11.4238,2.1193,4.384110049,2.589627981
1234.908176,11.6225,2.1147,4.405801988,2.581543406
1235.072218,11.9489,2.1072,4.42770322,2.573509152
1235.23626,12.2753,2.0997,4.449829777,2.565524752
1235.400302,12.6017,2.0932,4.47217203,2.557589742
1235.564344,12.9281,2.1045,4.4947464,2.549703666
1235.728386,13.2545,2.1145,4.508595476,2.541866072
1235.892428,13.1722,2.1149,4.490151134,2.534078622
1236.05647,12.7152,2.1065,4.476980421,2.524658411
1236.220512,12.2583,2.0981,4.463886749,2.584875512
1236.384554,11.8013,2.0897,4.450875941,2.662492315
1236.548596,11.4238,2.0828,4.440184108,2.633734531
1236.712638,13.4106,2.0828,4.440184108,2.606752329
1236.87668,13.4106,2.0828,4.440184108,2.591744089
1237.040722,13.4106,2.0914,4.440184108,2.61082284
1237.204764,13.4106,2.0984,4.440184108,2.624287665
1237.368806,13.4106,2.0898,4.440184108,2.638485799
1237.532848,12.3179,2.0793,4.440184108,2.587161721
1237.69689,11.1755,2.0688,4.440184108,2.546631772
1237.860932,10.4305,2.062,4.440184108,2.526112615
1238.024974,10.0455,2.0816,4.440184108,2.503063052
1238.189016,9.7599,2.0961,4.440184108,2.514353513
1238.353058,9.4371,2.1107,4.440184108,2.533128807
1238.5171,9.5364,2.1252,4.440184108,2.552184473
1238.681142,9.6507,2.1398,4.440184108,2.568990982
1238.845184,9.7649,2.1505,4.440184108,2.55925404
1239.009226,9.8791,2.1014,4.440184108,2.55070224
1239.173268,9.9934,2.0791,4.440184108,2.559999918
1239.33731,10.1076,2.0719,4.440184108,2.586018111
1239.501352,10.2219,2.0647,4.440184108,2.612570599
1239.665394,10.3361,2.0575,4.440184108,2.638485799
1239.829436,10.4305,2.0516,4.440184108,2.582595528
1239.993478,10.2628,2.0586,4.440184108,2.546631772
1240.15752,10.12,2.0672,4.440184108,2.550330884
1240.321562,9.9772,2.0638,4.440184108,2.553174298
1240.485604,9.8344,2.0578,4.440184108,2.55602406
1240.649646,9.6916,2.0516,4.440184108,2.55888019
1240.813688,9.5488,2.0573,4.440184108,2.56174271
1240.97773,9.4371,2.0633,4.440184108,2.564611642
1241.141772,10.8278,2.0672,4.440184108,2.567487007
1241.305814,11.3458,2.0645,4.440184108,2.568990982
1241.469856,11.1826,2.0625,4.440184108,2.568990982
1241.633898,11.0194,2.0605,4.440184108,2.568990982
1241.79794,10.8562,2.0585,4.440184108,2.568990982
1241.961982,10.693,2.0568,4.440184108,2.568990982
1242.126024,10.5298,2.0669,4.440184108,2.568990982
1242.290066,10.3666,2.0724,4.440184108,2.568990982
1242.454108,10.2034,2.0745,4.440184108,2.568990982
1242.61815,10.0402,2.076,4.440184108,2.568990982
1242.782192,9.877,2.0776,4.440184108,2.568990982
1242.946234,9.7138,2.0858,4.431353136,2.568990982
1243.110276,9.5506,2.0932,4.421729585,2.568990982
1243.274318,9.4371,2.0967,4.412147741,2.584305686
1243.43836,11.4238,2.0984,4.402600976,2.597495481
1243.602402,11.7517,2.087,4.393101767,2.61082284
1243.766444,11.9801,2.0776,4.383637157,2.624287665
1243.930486,12.2086,2.0702,4.373811519,2.638485799
1244.094528,12.4172,2.062,4.384110049,2.604046441
1244.25857,13.6589,2.062,4.394926084,2.568990982
1244.422612,14.8013,2.062,4.405801988,2.546631772
1244.586654,15.3974,2.0822,4.416725454,2.550454657
1244.750696,15.3974,2.0971,4.42770322,2.553298348
1244.914738,15.3974,2.1141,4.440184108,2.556148386
1245.07878,15.3974,2.1505,4.436429231,2.559004794
1245.242822,14.255,2.1924,4.432126377,2.561867594
1245.406864,13.1126,2.2234,4.427831862,2.564736805
1245.570906,11.9702,2.1706,4.423545661,2.567612451
1245.734948,10.4305,2.1141,4.419261343,2.582595528
1245.89899,10.4305,2.1102,4.414991711,2.609077418
1246.063032,10.4305,2.1042,4.410730321,2.638485799
1246.227074,11.2452,2.0982,4.406477149,2.601537111
1246.391116,12.1376,2.0922,4.402225814,2.562242317
1246.555158,13.03,2.0862,4.39798902,2.524114823
1246.7192,13.9223,2.0776,4.393760374,2.503063052
1246.883242,14.8147,2.0776,4.389533529,2.49861863
1247.047284,15.7071,2.0776,4.385321119,2.495529582
1247.211326,16.5994,2.095,4.381116786,2.4924502
1247.375368,17.3841,2.1155,4.376920507,2.489376376
1247.53941,17.1996,2.136,4.373811519,2.486310124
1247.703452,17.035,2.1566,4.397804997,2.483253439
1247.867494,16.8704,2.1694,4.417058283,2.51489498
1248.031536,16.7058,2.1754,4.43648089,2.591744089
1248.195578,16.5412,2.1818,4.456075061,2.591744089
1248.35962,16.3907,2.2137,4.475836506,2.591744089
1248.523662,16.3907,2.2474,4.495780637,2.591744089
1248.687704,16.3907,2.281,4.508595476,2.591744089
1248.851746,16.3907,2.3147,4.545481515,2.591744089
1249.015788,17.3841,2.3483,4.579154783,2.591744089
1249.17983,19.351,2.3849,4.54712933,2.591744089
1249.343872,21.8861,2.4272,4.506515674,2.591744089
1249.507914,24.4212,2.4735,4.46661455,2.591744089
1249.671956,26.9563,2.5047,4.427413801,2.591744089
1249.835998,27.4172,2.4191,4.373811519,2.543178892
1250.00004,25.4967,2.338,4.378391749,2.5077812
1250.164082,23.3444,2.2932,4.38600264,2.473357366
1250.328124,24.1043,2.2339,4.39364637,2.440434268
1250.492166,24.9685,2.2365,4.401310433,2.484445644
1250.656208,25.8328,2.2391,4.409007659,2.529286284
1250.82025,26.3245,2.2417,4.416725454,2.575775291
1250.984292,24.4007,2.2443,4.424470315,2.638485799
1251.148334,23.0563,2.2468,4.432248832,2.562690407
1251.312376,21.7119,2.2495,4.440184108,2.460958048
1251.476418,20.3675,2.2213,4.414723135,2.462347731
1251.64046,19.3709,2.1926,4.389122669,2.463762883
1251.804502,22.2715,2.1639,4.363811151,2.465177668
1251.968544,24.5762,2.1757,4.338789897,2.466596075
1252.132586,26.8808,2.2228,4.309394002,2.468016115
1252.296628,29.1854,2.27,4.316033189,2.469437792
1252.46067,31.4901,2.3171,4.324256701,2.470861107
1252.624712,33.2781,2.3536,4.332505451,2.472284058
1252.788754,30.1043,2.3315,4.340791913,2.473710657
1252.952796,27.5116,2.3068,4.349110134,2.475138904
1253.116838,24.3377,2.3068,4.357454067,2.4765688
1253.28088,24.9338,2.3068,4.36583633,2.477998335
1253.444922,25.702,2.3068,4.374244628,2.479431539
1253.608964,26.3245,2.248,4.382691678,2.480866401
1253.773006,23.857,2.1921,4.391171415,2.481831982
1253.937048,21.7828,2.1141,4.399677678,2.506385117
1254.10109,19.7086,2.1122,4.408223336,2.525204326
1254.265132,17.3841,2.1092,4.416795856,2.546631772
1254.429174,16.8775,2.1062,4.425408207,2.535377081
1254.593216,16.3907,2.1032,4.43405421,2.5227005
1254.757258,16.3907,2.1002,4.440184108,2.510147984
1254.9213,16.3907,2.0984,4.39021636,2.497719767
1255.085342,20.7881,2.0984,4.352339457,2.48541604
1255.249384,23.8609,2.0984,4.315116645,2.473230928
1255.413426,26.9338,2.1218,4.278519114,2.460958048
1255.577468,30.0066,2.1494,4.246852344,2.431814568
1255.74151,33.0795,2.177,4.246852344,2.402856863
1255.905552,36.1523,2.2046,4.246852344,2.374582541
1256.069594,39.2252,2.2322,4.246852344,2.382510048
1256.233636,42.298,2.2651,4.246852344,2.422552552
1256.397678,45.3709,2.2541,4.246852344,2.463964042
1256.56172,48.1788,2.2405,4.246852344,2.503063052
1256.725762,46.3013,2.2269,4.246852344,2.456723146
1256.889804,44.5728,2.2182,4.246852344,2.415552659
1257.053846,42.2185,2.295,4.229051283,2.375739322
1257.217888,45.6,2.3514,4.193893128,2.337217118
1257.38193,50.9007,2.4078,4.159314726,2.299925979
1257.545972,56.2013,2.4642,4.125307439,2.263804456
1257.710014,61.502,2.5099,4.091846248,2.235354615
1257.874056,65.0662,2.4326,4.069653976,2.287608115
1258.038098,49.7682,2.3677,4.113704389,2.333459578
1258.20214,35.2649,2.2859,4.147525504,2.381184813
1258.366182,33.5563,2.2755,4.186094287,2.430904956
1258.530224,31.2914,2.2755,4.186094287,2.481831982
1258.694266,31.2914,2.2755,4.186094287,2.396181127
1258.858308,31.2914,2.2755,4.186094287,2.317555179
1259.02235,40.8278,2.2755,4.186094287,2.243926859
1259.186392,48.2026,2.4214,4.019066704,2.174831253
1259.350434,55.5775,2.4214,3.910043221,2.109863754
1259.514476,63.0795,2.4214,3.805043809,2.047641183
1259.678518,61.947,2.4214,3.819199375,2.07076887
1259.84256,60.7947,2.4214,3.833711383,2.094845294
1260.006602,59.6424,2.435,3.848334096,2.119488168
1260.170644,60.7073,2.4459,3.829111933,2.153112514
1260.334686,63.7033,2.4568,3.781281049,2.131701012
1260.498728,66.6993,2.4682,3.734625793,2.100634672
1260.66277,69.6954,2.4533,3.68911228,2.070462222
1260.826812,72.0199,2.4376,3.64469039,2.041142894
1260.990854,72.0199,2.4219,3.61691108,2.012642341
1261.154896,72.0199,2.4005,3.669525842,1.984926736
1261.318938,69.6675,2.4249,3.779489945,1.952021702
1261.48298,65.9801,2.4632,3.896243222,2.342737515
1261.647022,62.2927,2.4995,4.013827032,2.252563438
1261.811064,58.6053,2.4804,3.973924254,2.295685424
1261.975106,56.1258,2.4623,3.936712822,2.324130778
1262.139148,57.306,2.4526,3.900191814,2.226104363
1262.30319,59.8411,2.4526,3.855177742,2.157558322
1262.467232,62.3762,2.466,3.87714229,2.093107511
1262.631274,64.9113,2.4842,3.907171226,2.033412479
1262.795316,67.053,2.5023,3.937663863,2.033412479
1262.959358,64.8456,2.5151,3.959511014,2.033412479
1263.1234,62.9348,2.4918,3.959511014,2.132921236
1263.287442,61.024,2.4682,3.959511014,2.216815874
1263.451484,59.1131,2.4724,3.917108308,2.324130778
1263.615526,57.1192,2.4784,3.857719873,2.220792463
1263.779568,63.3113,2.4844,3.800105354,2.107367838
1263.94361,69.7848,2.4904,3.744181842,2.004964987
1264.107652,74.0066,2.4943,3.6898849,1.912054224
1264.271694,75.5464,2.5145,3.61691108,1.796243036
1264.435736,76.9868,2.5294,3.632623417,1.833670169
1264.599778,76.9868,2.5464,3.658742874,1.898664333
1264.76382,73.6755,2.5134,3.685240662,1.968435225
1264.927862,69.8675,2.4754,3.708593037,2.033412479
1265.091904,67.053,2.4474,3.696413705,1.945531439
1265.255946,66.1887,2.437,3.685704114,1.873889854
1265.419988,65.5033,2.437,3.675056401,1.785283304
1265.58403,64.8179,2.437,3.662176138,1.850924036
1265.748072,64.0728,2.4667,3.703897115,1.961508548
1265.912114,60.596,2.5046,3.758610279,2.086145137
1266.076156,56.7881,2.5359,3.805043809,2.201715505
1266.240198,54.1391,2.5266,3.805043809,2.110597166
1266.40424,52.1523,2.5151,3.805043809,2.038725009
1266.568282,50.1656,2.53,3.805043809,1.952021702
1266.732324,51.1589,2.5564,3.805043809,1.974856795
1266.896366,52.5869,2.5827,3.876885851,2.008635487
1267.060408,54.0149,2.6091,3.959511014,2.043589814
1267.22445,55.1325,2.6297,3.949235098,2.079782239
1267.388492,52.8146,2.5976,3.939827028,2.117279728
1267.552534,50.1656,2.5713,3.930463677,2.109139607
1267.716576,51.0348,2.5449,3.921144725,2.052429821
1267.880618,52.4627,2.5151,3.911869859,1.991886007
1268.04466,53.8907,2.5398,3.902638766,2.028712069
1268.208702,55.1325,2.5683,3.893451136,2.072784034
1268.372744,52.5497,2.5967,3.884306665,2.106609004
1268.536786,50.2649,2.6141,3.875209974,2.063526493
1268.700828,47.1854,2.6286,3.866150887,2.030589352
1268.86487,51.6556,2.6391,3.855177742,1.998688461
1269.028912,59.106,2.6505,3.920257109,1.965130475
1269.192954,55.351,2.6523,4.006682935,2.039435718
1269.356996,51.2384,2.6543,4.097005345,2.127542181
1269.521038,47.1258,2.6563,4.191488174,2.223605014
1269.68508,41.2252,2.6583,4.246852344,2.328754699
1269.849122,43.0008,2.6609,4.373811519,2.481831982
1270.013164,46.1424,2.6526,4.373811519,2.4445112
1270.177206,49.2839,2.6406,4.373811519,2.392787647
1270.341248,52.1523,2.6286,4.373811519,2.343207583
1270.50529,50.1656,2.6193,4.373811519,2.305815529
1270.669332,48.3377,2.6455,4.309394002,2.34461531
1270.833374,46.5099,2.6671,4.249161324,2.338806075
1270.997416,44.2053,2.6886,4.128509202,2.29244801
1271.161458,48.9901,2.713,4.01451429,2.247890318
1271.3255,55.4636,2.6531,3.906650409,2.205033309
1271.489542,61.0927,2.5932,3.876885851,2.163779901
1271.653584,63.4603,2.5797,3.847571413,2.124041744
1271.817626,65.5546,2.5677,3.818701745,2.085736859
1271.981668,67.649,2.5516,3.809999878,2.048789079
1272.14571,69.7434,2.5516,3.819534391,2.005537536
1272.309752,72.0199,2.5568,3.829111933,2.005537536
1272.473794,72.0199,2.5802,3.838742462,2.005537536
1272.637836,72.0199,2.6059,3.848416698,2.005537536
1272.801878,65.8893,2.6315,3.855177742,2.082618676
1272.96592,60.667,2.6572,3.993286748,2.153112514
1273.129962,55.4447,2.6829,4.106056841,2.252563438
1273.294004,50.2223,2.713,4.246852344,2.218408352
1273.458046,45,2.713,4.246852344,2.267399879
1273.622088,40.2318,2.713,4.246852344,2.329682048
1273.78613,40.2318,2.713,4.156365393,2.380863034
1273.950172,40.2318,2.6736,4.076457524,2.197306211
1274.114214,49.1623,2.6413,3.999564224,2.019378817
1274.278256,55.7881,2.609,3.906650409,2.054110379
1274.442298,62.4139,2.5724,3.855177742,2.113837873
1274.60634,69.0397,2.6089,3.936682315,2.177142787
1274.770382,69.0397,2.6453,4.034777323,2.244356454
1274.934424,63.8742,2.6103,4.137891579,2.315852423
1275.098466,59.3046,2.5794,4.246408598,2.392053409
1275.262508,54.7351,2.5484,4.360776903,2.503063052
1275.42655,49.1722,2.5175,4.508595476,2.425262759
1275.590592,51.4711,2.4839,4.357528821,2.314936049
1275.754634,54.4087,2.5367,4.178622264,2.214210249
1275.918676,57.3463,2.5946,4.013827032,2.121885849
1276.082718,60.2838,2.6349,3.906650409,2.036951084
1276.24676,63.2214,2.6271,3.9329031,1.92631948
1276.410802,67.053,2.6211,3.959511014,1.946307891
1276.574844,66.6556,2.6141,3.984157357,1.982707191
1276.738886,66.0596,2.6367,4.020126885,2.020493896
1276.902928,62.4172,2.6641,4.056757206,2.059748872
1277.06697,58.6093,2.6914,4.094055698,2.100559393
1277.231012,54.8013,2.7188,4.13204641,2.14301979
1277.395054,50.9934,2.7462,4.186094287,2.187232177
1277.559096,46.1921,2.7807,4.176801352,2.233307275
1277.723138,46.1921,2.7586,4.161620387,2.287786688
1277.88718,47.6112,2.7286,4.146549375,2.207251271
1278.051222,49.2431,2.7286,4.131587127,2.12137192
1278.215264,50.8751,2.7286,4.116726908,2.062071816
1278.379306,52.5071,2.7286,4.101978724,2.099617414
1278.543348,54.1391,2.7286,4.087335833,2.130382415
1278.70739,56.1258,2.713,4.069653976,2.169073833
1278.871432,58.2119,2.6891,4.069653976,2.173908322
1279.035474,60.8775,2.6651,4.069653976,2.18011709
1279.199516,63.543,2.6453,4.027638351,2.186361424
1279.363558,66.2086,2.6418,3.988181874,2.192641631
1279.5276,68.8742,2.6401,3.949490962,2.201715505
1279.691642,71.5397,2.6212,3.911543549,2.1698768
1279.855684,74.2053,2.608,3.874318407,2.115748305
1280.019726,76.9868,2.5948,3.837795109,2.064253203
1280.183768,75.298,2.5828,3.805043809,2.015206547
1280.34781,73.5325,2.5966,3.805043809,1.978417787
1280.511852,71.767,2.6094,3.805043809,1.978417787
1280.675894,70.0015,2.6221,3.805043809,2.006396972
1280.839936,68.236,2.6348,3.845047486,2.067535354
1281.003978,66.4705,2.6476,3.912618068,2.132516826
1281.16802,64.705,2.6603,3.982611227,2.201715505
1281.332062,62.9395,2.6714,4.055148832,2.275555695
1281.496104,61.174,2.6629,4.130383392,2.354520597
1281.660146,60.0993,2.6554,4.208456544,2.439162892
1281.824188,58.9073,2.6453,4.17926397,2.481831982
1281.98823,58.0505,2.6512,4.055548108,2.481831982
1282.152272,57.1192,2.6602,3.938951296,2.364508098
1282.316314,57.1192,2.6691,3.828871428,2.229819078
1282.480356,62.6026,2.6766,3.724776981,2.109646165
1282.644398,67.8576,2.6484,3.626192703,2.001765272
1282.80844,73.1126,2.6245,3.572747138,1.864933019
1282.972482,79.9669,2.5932,3.56377426,1.875291801
1283.136524,80.4967,2.5776,3.557543267,1.893902852
1283.300566,81.2583,2.5776,3.551338163,1.913721726
1283.464608,81.9536,2.5776,3.545150544,1.876895771
1283.62865,81.3328,2.5776,3.538988558,1.902316484
1283.792692,80.7616,2.574,3.532847956,1.92631948
1283.956734,79.9669,2.5686,3.526724546,1.921575933
1284.120776,81.1258,2.5606,3.520626393,1.885968163
1284.284818,83.0298,2.5526,3.514545239,1.851656043
1284.44886,84.9338,2.5446,3.508489096,1.818570121
1284.612902,85.505,2.5366,3.502453789,1.853121794
1284.776944,85.9272,2.5307,3.496435199,1.823102745
1284.940986,85.9272,2.5458,3.490441255,1.797346733
1285.105028,85.9272,2.5578,3.525398837,1.763761246
1285.26907,83.8411,2.5698,3.600219583,1.803716735
1285.433112,80.6424,2.5818,3.678289526,1.868624821
1285.597154,77.4437,2.5932,3.75620168,1.938378822
1285.761196,74.245,2.6349,3.900401432,2.013542462
1285.925238,72.0199,2.6748,4.049378912,2.094770429
1286.08928,60.4719,2.7148,4.210188854,2.182827494
1286.253322,51.6184,2.7547,4.440184108,2.278612665
1286.417364,41.2252,2.8016,4.440184108,2.383189989
1286.581406,41.2252,2.7941,4.440184108,2.503063052
1286.745448,41.2252,2.7852,4.440184108,2.4306355
1286.90949,47.9659,2.7762,4.2778946,2.359266354
1287.073532,54.1675,2.7703,4.138728756,2.291968787
1287.237574,60.369,2.7138,4.008326882,2.228404039
1287.401616,66.5705,2.6719,3.88589629,2.168269917
1287.565658,72.772,2.6245,3.770723084,2.11129599
1287.7297,78.9735,2.6203,3.662176138,2.057239521
1287.893742,81.2583,2.6155,3.662176138,2.005882014
1288.057784,83.543,2.6107,3.662176138,1.957026259
1288.221826,84.9338,2.6059,3.662176138,1.910493803
1288.385868,81.755,2.6089,3.673209554,1.909350872
1288.54991,79.4702,2.5997,3.694545336,1.949583253
1288.713952,76.9868,2.5858,3.716130424,1.991546318
1288.877994,76.9868,2.5724,3.737964627,2.035356917
1289.042036,76.9868,2.5724,3.75620168,2.081138387
1289.206078,76.9868,2.6015,3.839371067,2.129025295
1289.37012,76.9868,2.6263,3.913180669,2.201715505
1289.534162,69.3377,2.6512,4.013827032,2.1698768
1289.698204,63.0795,2.676,3.970259399,2.106609004
1289.862246,64.0232,2.7008,3.906650409,2.118685235
1290.026288,65.1656,2.7234,3.906650409,2.133488564
1290.19033,66.3079,2.7039,3.906650409,2.148501725
1290.354372,67.053,2.6859,3.906650409,2.16372614
1290.518414,58.1995,2.6928,4.075318388,2.185271999
1290.682456,51.6308,2.7267,4.210188854,2.25603638
1290.846498,44.2053,2.7651,4.373811519,2.400393058
1291.01054,44.2053,2.7651,4.373811519,2.361646414
1291.174582,44.2053,2.7651,4.373811519,2.318605902
1291.338624,44.2053,2.7499,4.249931542,2.277104418
1291.502666,48.7666,2.7364,4.186094287,2.237064149
1291.666708,52.3841,2.7182,4.205344295,2.198407671
1291.83075,56.0017,2.7193,4.219292331,2.153112514
1291.994792,59.6192,2.7211,4.233333198,2.226849244
1292.158834,63.0795,2.7228,4.246852344,2.324130778
1292.322876,63.5904,2.7245,4.198104108,2.286765422
1292.486918,64.0799,2.7262,4.15243002,2.252067463
1292.65096,64.5695,2.7286,4.107739076,2.218408352
1292.815002,65.0591,2.7195,4.06399987,2.185738987
1292.979044,65.5487,2.7032,4.021182321,2.154017867
1293.143086,66.0596,2.6869,3.9792576,2.121885849
1293.307128,67.1523,2.6707,3.938198071,2.017289857
1293.47117,68.2947,2.6544,3.897977224,1.939085425
1293.635212,69.4371,2.6382,3.858564739,1.939085425
1293.799254,68.8038,2.6391,3.805043809,1.939085425
1293.963296,66.2334,2.6588,3.854163777,1.962757766
1294.127338,63.6631,2.6785,3.937663863,2.002929417
1294.29138,61.0927,2.6981,4.024867426,2.044779809
1294.455422,61.6639,2.7178,4.116020886,2.088416416
1294.619464,62.0861,2.7375,4.186094287,2.133956089
1294.783506,54.404,2.7495,4.196976886,2.181524535
1294.947548,46.1921,2.7523,4.205646028,2.231263682
1295.11159,45.1987,2.7547,4.214356885,2.283323871
1295.275632,45.1987,2.7547,4.223098051,2.342737515
1295.439674,49.8924,2.7547,4.231881427,2.323207843
1295.603716,55.0331,2.7401,4.240695516,2.30218776
1295.767758,60.1738,2.7261,4.246852344,2.281542933
1295.9318,63.0795,2.7182,4.228441126,2.270039281
1296.095842,61.0306,2.7297,4.214432638,2.287608115
1296.259884,59.6026,2.7391,4.200516661,2.300016226
1296.423926,58.1126,2.7308,4.186094287,2.31255792
1296.587968,56.4735,2.7208,4.105337886,2.324130778
1296.75201,55.1325,2.713,4.024176618,2.235354615
1296.916052,55.1325,2.6972,3.946162205,2.159469076
1297.080094,60.5215,2.6842,3.855177742,2.088565244
1297.244136,64.5199,2.6713,3.87303842,2.022169495
1297.408178,69.0397,2.6583,3.902738707,1.952021702
1297.57222,65.2649,2.6453,3.9329031,1.997323732
1297.736262,60.9238,2.6827,3.963537408,2.052092658
1297.900304,56.5828,2.7202,3.994647464,2.109951386
1298.064346,52.2417,2.7576,4.013827032,2.171165878
1298.228388,52.1026,2.7578,3.913617801,2.143648283
1298.39243,55.8154,2.7239,3.844625537,2.019378817
1298.556472,59.5281,2.687,3.778023631,2.036242106
1298.720514,63.2409,2.6661,3.713689971,2.058203611
1298.884556,66.9536,2.6586,3.662176138,2.07670729
1299.048598,70.6664,2.6515,3.662176138,1.99086859
1299.21264,75.9934,2.6443,3.662176138,1.952021702
1299.376682,76.6391,2.6349,3.710475645,2.037234269
1299.540724,77.7815,2.6349,3.799115412,2.101163224
1299.704766,78.9735,2.6217,3.892098838,2.169234379
1299.868808,71.3245,2.6057,3.989748,2.235354615
1300.03285,63.3278,2.5932,4.069653976,2.662492315
1300.196892,55.3311,2.5258,4.123175687,2.548850803
1300.360934,44.2053,2.4704,4.186094287,2.462512848
1300.524976,44.9007,2.4005,4.186094287,2.381830495
1300.689018,46.043,2.4448,4.186094287,2.30626915
1300.85306,47.1854,2.5047,4.156365393,2.235354615
1301.017102,39.9503,2.4248,4.127050191,2.460958048
1301.181144,32.7152,2.345,4.023762247,2.343811202
1301.345186,28.3113,2.2964,3.936606049,2.249101173
1301.509228,43.0132,2.4276,3.853145475,2.161748053
1301.67327,53.5803,2.5219,3.75620168,2.080926683
1301.837312,65.0662,2.6245,3.741791693,2.005930858
1302.001354,67.1523,2.6453,3.723539296,1.939085425
1302.165396,69.4371,2.648,3.708593037,1.946826285
1302.329438,71.7219,2.6506,3.708593037,1.952021702
1302.49348,75,2.6531,3.812125138,2.361646414
1302.657522,75.2152,2.6557,3.89550624,2.349321181
1302.821564,75.596,2.6583,3.982611227,2.324130778
1302.985606,75.9934,2.6609,4.073700709,2.371856999
1303.149648,62.8808,2.5664,4.169054484,2.432319124
1303.31369,49.1722,2.4676,4.246852344,2.481831982
1303.477732,35.4636,2.3687,4.246852344,2.481831982
1303.641774,31.043,2.3482,4.184100285,2.252563438
1303.805816,36.755,2.4131,4.138728756,2.262315743
1303.969858,42.4669,2.478,4.094330672,2.278524089
1304.1339,48.1788,2.5429,4.050869651,2.294964632
1304.297942,53.8907,2.6078,4.013827032,2.311644151
1304.461984,59.6026,2.6557,3.875604168,2.324130778
1304.626026,65.3146,2.6376,3.76102661,2.150737871
1304.790068,70.1325,2.6232,3.61691108,2.030589352
1304.95411,74.1308,2.6089,3.61691108,1.901286489
1305.118152,78.1291,2.5932,3.61691108,1.908727923
1305.282194,81.9536,2.5932,3.61691108,1.918321483
1305.446236,74.404,2.637,3.708593037,1.92631948
1305.610278,67.1689,2.6789,3.800925169,1.965625987
1305.77432,63.0795,2.7026,3.855177742,2.00039634
1305.938362,66.3576,2.679,3.834338341,2.047641183
1306.102404,68.6424,2.6625,3.819946063,2.04192642
1306.266446,71.0265,2.6453,3.805043809,2.033412479
1306.430488,69.9338,2.6453,3.888479108,2.179169415
1306.59453,69.0397,2.6453,3.97970962,2.355705245
1306.758572,59.9007,2.542,4.075318388,2.563362835
1306.922614,52.3936,2.4572,4.175639775,2.649473975
1307.086656,44.8865,2.3723,4.309394002,2.574415564
1307.250698,37.3794,2.2875,4.309394002,2.50349068
1307.41474,29.8723,2.2026,4.309394002,2.436368965
1307.578782,23.3444,2.2505,4.309394002,2.372754351
1307.742824,32.5993,2.2984,4.181310724,2.312375459
1307.906866,40.7864,2.3464,4.074185333,2.254993207
1308.070908,48.9735,2.3943,3.97241194,2.200391495
1308.23495,57.1606,2.4422,3.855177742,2.148369975
1308.398992,66.0596,2.4901,3.846056659,2.098751424
1308.563034,65.7119,2.5359,3.834463757,2.051374483
1308.727076,65.3311,2.5984,3.822940532,2.006087965
1308.891118,65.0662,2.6401,3.811486358,1.962757766
1309.05516,68.543,2.646,3.800105354,1.939085425
1309.219202,72.0199,2.6505,3.788787405,1.923312276
1309.383244,72.0199,2.6557,3.777536672,1.912470527
1309.547286,72.0199,2.6557,3.76635256,1.901286489
1309.711328,72.0199,2.6557,3.75620168,1.91497336
1309.87537,72.0199,2.6427,3.730543955,1.929494876
1310.039412,76.6556,2.6307,3.707248842,1.944239554
1310.203454,81.9536,2.6187,3.684242854,1.949419908
1310.367496,80.7368,2.6068,3.661525038,1.944003948
1310.531538,78.7376,2.5948,3.639081326,1.938617998
1310.69558,76.7384,2.5828,3.61691108,1.93326181
1310.859622,75,2.5708,3.637591674,1.927935137
1311.023664,78.8742,2.562,3.658514512,1.922637737
1311.187706,80.9603,2.5771,3.679679431,1.917369368
1311.351748,78.0993,2.5891,3.708593037,1.912129793
1311.51579,76.043,2.601,3.701553611,1.906918776
1311.679832,73.9868,2.6141,3.690818728,1.901286489
1311.843874,72.0199,2.613,3.680141486,1.953107416
1312.007916,73.6887,2.6118,3.669525842,2.013203327
1312.171958,75.2881,2.6106,3.662176138,2.077116285
1312.336,76.8874,2.6089,3.861536915,2.145220376
1312.500042,78.9735,2.5865,4.029720382,2.217940213
1312.664084,72.298,2.547,4.246852344,2.295764963
1312.828126,62.702,2.5074,4.246852344,2.379249867
1312.992168,53.106,2.4679,4.246852344,2.460958048
1313.15621,43.5099,2.437,3.98196606,2.355705245
1313.320252,37.2517,2.5245,3.765868605,2.266521442
1313.484294,56.2417,2.5634,3.642120869,2.183845634
1313.648336,74.0066,2.5672,3.600887348,2.106987625
1313.812378,76.2583,2.5657,3.560572849,2.035356917
1313.97642,79.3046,2.5637,3.521155122,1.968435225
1314.140462,81.9536,2.562,3.487581672,1.905775351
1314.304504,83.6755,2.5417,3.47680465,1.846981629
1314.468546,85.1987,2.5307,3.467328169,1.791705896
1314.632588,85.9272,2.5374,3.457907129,1.72223623
1314.79663,85.9272,2.5422,3.446501656,1.773113538
1314.960672,85.9272,2.547,3.540324509,1.857238724
1315.124714,81.5811,2.5516,3.667914057,1.949745377
1315.288756,76.8212,2.5693,3.805043809,2.051948983
1315.452798,72.0613,2.5862,3.906650409,2.165461669
1315.61684,67.3013,2.6032,3.906650409,2.235354615
1315.780882,61.0927,2.6202,3.880345695,2.185762498
1315.944924,61.5894,2.6401,3.862221947,2.152478459
